collection,lesson,review_url
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-19-phrases-expressing-actions-6,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L19_031819_vpod101_review.mp3
learn-vietnamese-conversations-with-animation-absolute-beginner,how-old-are-you,-1
learn-vietnamese-conversations-with-animation-absolute-beginner,first-encounter-in-vietnamese,-1
learn-vietnamese-conversations-with-animation-absolute-beginner,self-introduction-in-vietnamese,-1
learn-vietnamese-conversations-with-animation-absolute-beginner,can-you-repeat-that,-1
extensive-reading-in-vietnamese-for-beginners,shopping-at-the-dollar-store,-1
extensive-reading-in-vietnamese-for-beginners,many-kinds-of-signs,-1
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-16-funny-words-to-describe-people,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L16_020419_vpod101_review.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-17-phrases-expressing-actions-4,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L17_021819_vpod101_review.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-15-popular-and-funny-idioms,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L15_012119_vpod101_review.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-13-slang-about-animals-2,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L13_121718_vpod101_review.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-14-phrases-describing-personalities,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L14_010719_vpod101_review.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-12-slang-about-animals-1,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L12_120318_vpod101_review.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-11-words-and-phrases-often-used-in-daily-conversation-2,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L11_111918_vpod101_review.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-10-phrases-expressing-a-persons-state-of-being,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L10_110518_vpod101_review.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-8-words-and-phrases-often-used-in-daily-conversation-1,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L8_100818_vpod101_review.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-9-words-and-phrases-used-to-describe-an-object-or-person,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L9_102218_vpod101_review.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-7-phrases-expressing-actions-3,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L7_092418_vpod101_review.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-6-phrases-expressing-actions-2,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L6_091018_vpod101_review.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-4-words-often-used-in-daily-conversations,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L4_081318_vpod101_review.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-3-words-referring-to-animals,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L3_073018_vpod101_review.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-5-phrases-expressing-actions-1,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L5_082718_vpod101_review.mp3
learn-vietnamese-conversations-with-animation-absolute-beginner,saying-thanks-in-vietnamese,-1
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-2-words-referring-to-people,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L2_071618_vpod101_review.mp3
extensive-reading-in-vietnamese-for-beginners,happy,-1
extensive-reading-in-vietnamese-for-beginners,measuring-things,-1
extensive-reading-in-vietnamese-for-beginners,under-a-microscope,-1
extensive-reading-in-vietnamese-for-beginners,sad,-1
extensive-reading-in-vietnamese-for-beginners,make-a-mask,-1
extensive-reading-in-vietnamese-for-beginners,angry,-1
extensive-reading-in-vietnamese-for-beginners,the-planets,-1
extensive-reading-in-vietnamese-for-beginners,cleaning-my-room,-1
extensive-reading-in-vietnamese-for-beginners,making-cookies,-1
extensive-reading-in-vietnamese-for-beginners,going-camping,-1
extensive-reading-in-vietnamese-for-beginners,on-a-rainy-day,-1
extensive-reading-in-vietnamese-for-beginners,growing-plants,-1
extensive-reading-in-vietnamese-for-beginners,where-things-come-from,-1
extensive-reading-in-vietnamese-for-beginners,making-art,-1
extensive-reading-in-vietnamese-for-beginners,what-i-do,-1
extensive-reading-in-vietnamese-for-beginners,how-i-get-food,-1
extensive-reading-in-vietnamese-for-beginners,super-animals,-1
extensive-reading-in-vietnamese-for-intermediate-learners,sea-horses,-1
extensive-reading-in-vietnamese-for-intermediate-learners,why-people-wear-glasses,-1
extensive-reading-in-vietnamese-for-intermediate-learners,living-in-the-country,-1
extensive-reading-in-vietnamese-for-intermediate-learners,living-in-the-city,-1
extensive-reading-in-vietnamese-for-intermediate-learners,big-cats,-1
extensive-reading-in-vietnamese-for-intermediate-learners,dinosaurs,-1
extensive-reading-in-vietnamese-for-intermediate-learners,animal-hairdos,-1
extensive-reading-in-vietnamese-for-intermediate-learners,holidays,-1
extensive-reading-in-vietnamese-for-intermediate-learners,tornadoes,-1
extensive-reading-in-vietnamese-for-intermediate-learners,what-time-is-it,-1
extensive-reading-in-vietnamese-for-intermediate-learners,bike-safety,-1
extensive-reading-in-vietnamese-for-intermediate-learners,how-to-make-a-map,-1
extensive-reading-in-vietnamese-for-intermediate-learners,whats-in-the-sky,-1
extensive-reading-in-vietnamese-for-intermediate-learners,symbols-of-the-united-states,-1
extensive-reading-in-vietnamese-for-intermediate-learners,how-to-interview,-1
extensive-reading-in-vietnamese-for-intermediate-learners,taking-care-of-earth,-1
extensive-reading-in-vietnamese-for-intermediate-learners,many-kinds-of-leaves,-1
extensive-reading-in-vietnamese-for-intermediate-learners,what-animals-eat,-1
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-1-slang-to-describe-chitchatting-and-gossiping,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L1_070218_vpod101_review.mp3
video-news,free-vietnamese-gifts-of-the-month-may-2017,-1
video-news,free-vietnamese-gifts-of-the-month-july-2017,-1
video-news,free-vietnamese-gifts-of-the-month-september-2017,-1
video-news,free-vietnamese-gifts-of-the-month-april-2017,-1
video-news,free-vietnamese-gifts-of-the-month-june-2017,-1
video-news,free-vietnamese-gifts-of-the-month-august-2017,-1
video-news,free-vietnamese-gifts-of-the-month-october-2017,-1
video-news,free-vietnamese-gifts-of-the-month-november-2017,-1
video-news,free-vietnamese-gifts-of-the-month-december-2017,-1
video-news,free-vietnamese-gifts-of-the-month-february-2018,-1
video-news,free-vietnamese-gifts-of-the-month-january-2018,-1
extensive-reading-in-vietnamese-for-beginners,the-united-states-flag,-1
video-news,free-vietnamese-gifts-of-the-month-april-2018,-1
video-news,premium-vietnamese-gifts-of-the-month-may-2018,-1
extensive-reading-in-vietnamese-for-intermediate-learners,earths-water,-1
video-news,free-vietnamese-gifts-of-the-month-july-2018,-1
video-news,free-vietnamese-gifts-of-the-month-june-2018,-1
video-news,free-vietnamese-gifts-of-the-month-august-2018,-1
video-news,free-vietnamese-gifts-of-the-month-october-2018,-1
video-news,free-vietnamese-gifts-of-the-month-september-2018,-1
video-news,free-vietnamese-gifts-of-the-month-november-2018,-1
video-news,free-vietnamese-gifts-of-the-month-december-2018,-1
video-news,free-vietnamese-gifts-of-the-month-january-2019,-1
video-news,free-vietnamese-gifts-of-the-month-february-2019,-1
video-news,free-vietnamese-gifts-of-the-month-march-2019,-1
video-news,free-vietnamese-gifts-of-the-month-april-2019,-1
video-news,free-vietnamese-gifts-of-the-month-may-2019,-1
video-news,free-vietnamese-gifts-of-the-month-june-2019,-1
video-news,free-vietnamese-gifts-of-the-month-october-2019,-1
video-news,free-vietnamese-gifts-of-the-month-november-2019,-1
video-news,free-vietnamese-gifts-of-the-month-july-2019,-1
video-news,free-vietnamese-gifts-of-the-month-september-2019,-1
video-news,free-vietnamese-gifts-of-the-month-august-2019,-1
video-news,free-vietnamese-gifts-of-the-month-january-2020,-1
video-news,free-vietnamese-gifts-of-the-month-december-2019,-1
video-news,free-vietnamese-gifts-of-the-month-february-2020,-1
video-news,free-vietnamese-gifts-of-the-month-march-2020,-1
extensive-reading-in-vietnamese-for-absolute-beginners,i-play-music,-1
extensive-reading-in-vietnamese-for-absolute-beginners,trees,-1
extensive-reading-in-vietnamese-for-absolute-beginners,the-city,-1
extensive-reading-in-vietnamese-for-absolute-beginners,the-zoo,-1
extensive-reading-in-vietnamese-for-absolute-beginners,fur-feathers-and-more,-1
extensive-reading-in-vietnamese-for-absolute-beginners,the-coral-reef,-1
extensive-reading-in-vietnamese-for-absolute-beginners,the-pond,-1
extensive-reading-in-vietnamese-for-absolute-beginners,the-ocean,-1
extensive-reading-in-vietnamese-for-absolute-beginners,bugs,-1
extensive-reading-in-vietnamese-for-absolute-beginners,birds,-1
extensive-reading-in-vietnamese-for-absolute-beginners,weather,-1
extensive-reading-in-vietnamese-for-absolute-beginners,in-the-classroom,-1
extensive-reading-in-vietnamese-for-absolute-beginners,feelings,-1
extensive-reading-in-vietnamese-for-absolute-beginners,plant-parts,-1
extensive-reading-in-vietnamese-for-absolute-beginners,baby-animals,-1
extensive-reading-in-vietnamese-for-absolute-beginners,farm-animals,-1
extensive-reading-in-vietnamese-for-absolute-beginners,i-move,-1
extensive-reading-in-vietnamese-for-absolute-beginners,parts-of-my-body,-1
extensive-reading-in-vietnamese-for-absolute-beginners,shapes,-1
video-news,free-vietnamese-gifts-of-the-month-april-2020,-1
extensive-reading-in-vietnamese-for-absolute-beginners,pets,-1
3-minute-vietnamese-greetings-and-useful-phrases,3minute-vietnamese-1-self-introduction,https://mdn.illops.net/vietnamesepod101/3MV_S1L1_070416_vpod101_review.mp3
culture-class-essential-vietnamese-vocabulary,national-holidays,https://mdn.illops.net/vietnamesepod101/CCE_S1L1_010713_vpod101_review.mp3
3-minute-vietnamese-greetings-and-useful-phrases,3minute-vietnamese-21-talking-about-your-dislikes,https://mdn.illops.net/vietnamesepod101/3MV_S1L21_112116_vpod101_review.mp3
3-minute-vietnamese-greetings-and-useful-phrases,3minute-vietnamese-19-going-without,https://mdn.illops.net/vietnamesepod101/3MV_S1L19_110716_vpod101_review.mp3
3-minute-vietnamese-greetings-and-useful-phrases,3minute-vietnamese-18-possession,https://mdn.illops.net/vietnamesepod101/3MV_S1L18_103116_vpod101_review.mp3
3-minute-vietnamese-greetings-and-useful-phrases,3minute-vietnamese-17-why,https://mdn.illops.net/vietnamesepod101/3MV_S1L17_102416_vpod101_review.mp3
3-minute-vietnamese-greetings-and-useful-phrases,3minute-vietnamese-20-talking-about-your-likes,https://mdn.illops.net/vietnamesepod101/3MV_S1L20_111416_vpod101_review.mp3
3-minute-vietnamese-greetings-and-useful-phrases,3minute-vietnamese-16-asking-directions,https://mdn.illops.net/vietnamesepod101/3MV_S1L16_101716_vpod101_review.mp3
3-minute-vietnamese-greetings-and-useful-phrases,3minute-vietnamese-15-where-are-you-going,https://mdn.illops.net/vietnamesepod101/3MV_S1L15_101016_vpod101_review.mp3
3-minute-vietnamese-greetings-and-useful-phrases,3minute-vietnamese-14-when-are-you-leaving,https://mdn.illops.net/vietnamesepod101/3MV_S1L14_100316_vpod101_review.mp3
3-minute-vietnamese-greetings-and-useful-phrases,3minute-vietnamese-13-who-is-it,https://mdn.illops.net/vietnamesepod101/3MV_S1L13_092616_vpod101_review.mp3
master-vietnamese-with-3-minute-video-lessons,learn-vietnamese-in-three-minutes-1-self-introductions,-1
culture-class-essential-vietnamese-vocabulary,transportation,https://mdn.illops.net/vietnamesepod101/CCE_S1L22_060313_vpod101_review.mp3
culture-class-essential-vietnamese-vocabulary,natural-disasters,https://mdn.illops.net/vietnamesepod101/CCE_S1L21_052713_vpod101_review.mp3
news,how-to-speak-more-vietnamese-with-linebyline-scripts,-1
news,for-vietnamese-learners-top-5-vietnamese-learning-strategies-steal-these-for-yourself,-1
news,are-you-an-active-or-passive-vietnamese-learner-learning-strategies-inside,-1
news,the-secret-to-learning-vietnamese-in-2019-with-tested-methods-success-strategies,-1
news,top-7-ways-to-perfect-your-vietnamese-speaking-reading-more,-1
lessons-for-your-flight-to-vietnam,all-about-5-top-5-mustknow-phrases-for-learning-vietnamese,-1
news,how-to-go-from-failure-to-achieving-your-vietnamese-new-years-resolution,-1
essential-vietnamese-for-emergencies-in-vietnam,learn-with-video-19-have-your-vietnamese-skills-been-declared-a-natural-disaster,-1
essential-vietnamese-for-emergencies-in-vietnam,survival-phrases-49-vietnamese-for-getting-help-in-vietnam,https://mdn.illops.net/vietnamesepod101/S_S1L49_121012_vpod101_review.mp3
lessons-for-your-flight-to-vietnam,learn-vietnamese-in-three-minutes-8-how-much,-1
news,2-tactics-successful-vietnamese-learners-use-2-new-features-inside,-1
news,your-new-free-feature-is-here-get-daily-vietnamese-minilessons-with-the-calendar,-1
news,5-ways-to-get-every-vietnamese-lesson-for-free-your-new-feature-inside,-1
news,3-easy-ways-to-double-your-vietnamese-progress-one-is-a-new-feature,-1
news,a-deal-so-good-it-comes-once-every-4-years-how-to-succeed-with-vietnamese,-1
news,go-for-the-gold-get-fluent-in-vietnamese,-1
news,the-countdown-party-ends-with-a-secret-vietnamese-deal,-1
news,the-last-5-best-vietnamese-deals-of-2012-start-midnight,-1
news,does-it-take-one-day-to-speak-better-vietnamese,-1
news,get-your-vietnamese-answers-at-the-vietnamese-resources-corner-save-20,-1
news,how-far-will-your-vietnamese-go-with-this-new-feature,-1
news,new-customize-your-vietnamese-learning-with-this-dashboard-update,-1
news,coming-soon-no-one-app-should-have-all-this-word-power,-1
news,vietnamesepod101com-goes-mobile-master-vietnamese-with-one-thumb,-1
news,choose-your-own-way-to-learn-vietnamese-choose-your-own-spooky-savings,-1
news,this-thanksgiving-youll-thank-yourself-for-learning-vietnamese,-1
news,10-days-of-epic-vietnamese-holiday-deals-start-midnight-tonight,-1
news,the-exclusive-vietnamesepod101com-inner-circle-kicks-off,-1
news,going-from-failure-to-achieving-your-vietnamese-new-years-resolution,-1
news,happy-new-year-from-vietnamesepod101com,-1
news,vietnamesepod101com-mobile-open-to-all-users-take-your-vietnamese-lessons-on-the-go,-1
news,is-your-vietnamese-getting-cold-bundle-up-and-get-a-free-audiobook,-1
news,youve-heard-the-vietnamese-lessons-now-get-more-with-24-off-24,-1
news,faster-lighter-better-brand-new-lesson-notes-with-every-lesson,-1
news,finally-the-new-vietnamese-word-power-app-is-now-on-android,-1
news,new-vietnamesepod101com-lesson-pages-are-here-loaded-with-features,-1
news,running-low-on-vietnamese-its-time-to-power-it-up-with-premium,-1
news,travel-language-go-together-so-weve-partnered-with-british-airways,-1
news,want-to-improve-your-vietnamese-it-all-comes-down-to-action,-1
news,the-new-vietnamesepod101com-lesson-pages-part-2-let-us-know-what-you-think,-1
news,want-to-learn-a-new-language-were-about-to-add-2-more-tomorrow,-1
news,completely-understand-vietnamese-in-every-lesson-heres-how,-1
news,free-feature-alert-do-you-know-about-these-vietnamesepod101com-features,-1
news,your-vietnamese-class-starts-today-start-learning-real-life-vietnamese-conversation,-1
news,sound-like-a-native-vietnamese-speaker-with-the-new-updated-voice-recorder,-1
news,learn-just-the-vietnamese-vocabulary-or-get-all-30-languages-with-visual-dictionary-pro-for-iphone-and-ipad,-1
news,the-many-ways-to-speaking-understanding-epic-vietnamese,-1
news,the-new-visual-dictionary-app-for-the-iphone-and-ipad-is-here-33-languages-inside,-1
news,halloween-special-top-5-vietnamese-language-fears-how-to-beat-them,-1
news,why-you-shouldnt-wait-for-new-years-to-learn-vietnamese-hint-holiday-discounts-coming-soon,-1
news,the-one-lesson-this-year-you-dont-want-to-miss-from-vietnamesepod101,-1
news,10-days-of-epic-vietnamese-holiday-deals-start-midnight-tonight,-1
news,were-thanking-you-for-learning-vietnamese-with-us-in-29-different-ways,-1
news,the-holiday-countdown-party-ends-one-last-secret-vietnamese-deal-inside,-1
news,final-week-the-last-5-vietnamese-deals-of-the-2013-holiday-countdown-start-midnight,-1
news,inside-3-free-new-years-gifts-from-vietnamesepod101com-now-one-more-gift-jan-1st,-1
news,new-custom-lists-create-study-share-your-vietnamese-wordlists-with-others,-1
news,going-from-failure-to-achieving-your-vietnamese-new-years-resolution,-1
news,the-4-steps-to-making-a-vietnamese-breakthrough-at-vietnamesepod101,-1
news,can-you-really-master-a-language-in-3-months-exclusive-interview-with-benny-lewis,-1
news,quick-sneak-peek-at-2-new-languages-an-olympicsized-vietnamesepod101com-deal,-1
news,the-exclusive-inner-circle-kicks-off-tips-tools-strategies-for-mastering-vietnamese,-1
news,our-favorite-ways-to-remember-vietnamese-vocab-plus-a-new-premium-feature,-1
news,1-proven-motivation-tactic-to-you-see-your-vietnamese-grow,-1
news,new-all-31-languages-including-vietnamesepod101-now-on-iphoneipad-and-android,-1
news,8-new-languages-take-our-language-learning-system-anywhere-with-your-iphone-or-ipad,-1
news,this-free-feature-is-your-nonstop-source-for-mustknow-vietnamese-words,-1
news,the-1-hack-for-speaking-reallife-vietnamese-line-by-line-scripts-for-any-conversation,-1
news,androiduserthisisthevietnameseandroidappyouvebeenlookingfor,-1
news,new-free-feature-get-all-of-your-vietnamese-vocabulary-lists-in-1-place,-1
news,what-do-successful-vietnamese-learners-do-differently-listen-to-these-3-crucial-rules,-1
news,brand-new-vietnamese-lessons-start-tomorrow-heres-how-to-get-them-for-free,-1
news,new-get-1on1-access-to-your-vietnamese-tutor-with-premium-plus-messenger,-1
news,you-got-us-to-the-300-million-download-milestone-now-wed-like-to-thank-you,-1
news,3-ways-to-perfect-your-vietnamese-speaking-a-new-feature,-1
news,what-are-your-vietnamese-learning-fears-were-killing-the-top-3-fears-in-this-lesson,-1
news,10-days-of-big-vietnamese-holiday-deals-start-midnight-tonight,-1
news,the-one-email-this-year-you-dont-want-to-miss-from-vietnamesepod101,-1
news,give-us-your-feedback-win-1-free-vietnamese-learning-product,-1
news,were-thanking-you-with-free-gifts-new-features-a-big-vietnamese-discount,-1
news,final-week-the-last-5-vietnamese-deals-of-the-big-holiday-countdown-start-midnight,-1
news,the-holiday-countdown-party-ends-one-last-secret-vietnamese-deal-inside,-1
news,go-from-failure-to-achieving-your-vietnamese-new-years-resolution,-1
news,the-inner-circle-kicks-off-exclusive-tips-tools-success-strategies-for-mastering-vietnamese,-1
news,2-awesome-features-for-learning-vietnamese-words-phrases-faster,-1
news,3-steps-to-making-measurable-progress-in-vietnamese,-1
news,active-learning-vs-passive-learning-how-to-learn-both-ways-at-vietnamesepod101,-1
news,3-tactics-for-boosting-your-vietnamese-listening-skills-at-vietnamesepod101,-1
news,learning-with-a-teacher-avoid-this-1-mistake-to-master-language-faster,-1
news,why-vietnamese-speaking-is-the-1-weakness-5-ways-to-improve-it,-1
news,new-feature-stay-motivated-with-personalized-study-stats-from-my-report,-1
news,new-app-update-get-the-newest-vietnamese-lessons-for-free-no-matter-where-you-are,-1
news,10-surefire-methods-tools-to-keep-you-motivated-to-learn-vietnamese,-1
news,learning-vietnamese-on-the-go-this-is-for-you-2-new-app-updates-for-innovative-language-101,-1
news,what-do-successful-vietnamese-learners-do-differently-listen-to-these-3-crucial-rules,-1
news,brand-new-vietnamese-lessons-start-tomorrow-heres-how-to-get-them-for-free,-1
news,you-got-us-to-500-million-lesson-downloads-wed-like-to-thank-you,-1
news,new-feature-level-up-your-vietnamese-and-earn-badges-with-1on1-learning,-1
news,the-5-review-tactics-learning-tools-that-will-sharpen-your-vietnamese,-1
news,win-a-1month-premium-subscription-by-giving-us-feedback-there-will-be-100-winners,-1
news,wed-like-to-thank-you-free-gifts-new-features-a-big-vietnamese-discount,-1
news,do-you-have-these-top-4-vietnamese-learning-fears-well-tell-you-how-to-beat-them,-1
news,you-dont-want-to-miss-this-massive-update-from-vietnamesepod101,-1
news,final-week-the-last-5-vietnamese-deals-of-the-10year-anniversary-start-now,-1
news,our-10year-anniversary-starts-tonight-with-the-best-vietnamese-deals-of-2015,-1
news,go-from-failure-to-achieving-your-vietnamese-new-years-resolution,-1
news,your-secret-vietnamesepod101-deal-to-mark-the-end-of-the-countdown,-1
news,your-new-languages-special-gift-for-helping-us-reach-34-languages,-1
news,new-free-app-get-daily-minilessons-on-the-iphone-ipad,-1
news,for-android-users-only-youre-getting-free-minilanguage-lesson-with-this-app,-1
news,6-ways-youll-learn-vietnamese-faster-with-video-lessons-new-features-inside,-1
news,question-for-you-is-speaking-vietnamese-your-1-weakness-5-ways-to-improve-inside,-1
news,how-1000s-are-easily-learning-language-daily-with-this-app-new-languages-added,-1
news,for-vietnamese-learners-10-surefire-methods-keep-you-motivated-to-learn-vietnamese,-1
news,new-study-tool-your-road-map-to-mastering-vietnamese-from-beginner-to-advanced,-1
news,the-1-hack-for-speaking-reallife-vietnamese-linebyline-scripts-for-any-conversation,-1
news,whats-your-1-reason-for-learning-vietnamese-top-10-reasons-from-our-members-inside,-1
news,how-to-learn-vietnamese-faster-reach-goals-with-this-1-study-tool,-1
news,your-new-free-vietnamese-lessons-start-tomorrow-tips-on-how-to-reach-your-goals,-1
news,the-5-review-tactics-learning-tools-that-will-sharpen-your-vietnamese,-1
news,the-9-free-ways-to-learn-vietnamese-for-life-steal-these-for-yourself,-1
news,steal-these-for-yourself-the-top-5-vietnamese-learning-strategies,-1
news,question-for-you-what-vietnamese-lessons-courses-do-you-want-to-take,-1
news,the-secret-to-learning-vietnamese-faster-with-every-vietnamesepod101-lesson,-1
news,do-you-have-these-top-4-vietnamese-learning-fears-well-tell-you-how-to-beat-them,-1
news,the-top-5-language-learning-mistakes-most-smart-people-make,-1
news,new-how-to-immerse-yourself-in-vietnamese-all-day-with-autoplay,-1
news,we-would-like-to-thank-you-free-gifts-new-features-a-big-vietnamese-discount,-1
news,you-do-not-want-to-miss-this-massive-update-from-vietnamesepod101,-1
news,final-week-the-last-5-vietnamese-deals-of-the-holiday-countdown-start-now,-1
news,10-days-of-the-best-vietnamese-holiday-deals-start-midnight-tonight,-1
news,your-secret-vietnamesepod101-deal-to-mark-the-end-of-the-countdown,-1
news,go-from-failure-to-achieving-your-vietnamese-new-years-resolution,-1
news,the-inner-circle-exclusive-tips-tools-success-strategies-for-mastering-vietnamese,-1
news,are-you-an-active-or-passive-vietnamese-learner-5-learning-strategies-inside,-1
news,the-5-review-tactics-learning-tools-that-will-sharpen-your-vietnamese,-1
news,the-1-hack-for-speaking-reallife-vietnamese-linebyline-scripts-for-any-conversation,-1
essential-vietnamese-for-emergencies-in-vietnam,culture-class-essential-vietnamese-vocabulary-20-medicines,https://mdn.illops.net/vietnamesepod101/CCE_S1L20_052013_vpod101_review.mp3
essential-vietnamese-for-emergencies-in-vietnam,vietnamese-listening-comprehension-for-absolute-beginners-3-calling-the-vietnamese-doctors-office,-1
essential-vietnamese-for-emergencies-in-vietnam,survival-phrases-47-using-vietnamese-to-get-medical-help,https://mdn.illops.net/vietnamesepod101/S_S1L47_112612_vpod101_review.mp3
essential-vietnamese-for-emergencies-in-vietnam,survival-phrases-48-medicine,https://mdn.illops.net/vietnamesepod101/S_S1L48_120312_vpod101_review.mp3
essential-vietnamese-for-emergencies-in-vietnam,learn-with-pictures-5-all-parts-of-the-body,-1
essential-vietnamese-for-emergencies-in-vietnam,top-25-vietnamese-questions-you-need-to-know-19-whats-wrong-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L19_050812_vpod101_review.mp3
news,why-speaking-vietnamese-is-the-1-weakness-5-ways-improve,-1
news,5-ways-to-get-every-vietnamese-lesson-for-free-your-all-access-pass-inside,-1
news,for-vietnamese-learners-10-surefire-methods-keep-you-motivated-to-learn-vietnamese,-1
news,the-newest-way-to-learn-vietnamese-in-2017-your-lessons-on-any-device-screen,-1
news,why-are-you-learning-vietnamese-top-10-reasons-from-experienced-learners-inside,-1
news,how-to-master-vietnamese-speaking-reading-writing-listening-with-1-tool,-1
news,5-hacks-methods-to-perfect-your-speaking-with-vietnamesepod101,-1
news,your-new-free-vietnamese-lessons-start-tomorrow-how-to-reach-your-goals,-1
news,how-to-learn-vietnamese-fast-reach-your-goals-with-this-study-tool,-1
news,you-got-us-to-750-million-lesson-downloads-wed-like-to-thank-you,-1
news,top-5-ways-to-learn-new-vietnamese-words-phrases-and-speak-more-vietnamese,-1
news,for-vietnamese-learners-top-5-vietnamese-learning-strategies-steal-these-for-yourself,-1
news,how-to-get-free-vietnamese-learning-gifts-and-resources-every-month,-1
news,new-3-reasons-why-youll-love-the-upgraded-vietnamese-lesson-library,-1
news,you-dont-want-to-miss-this-massive-update-from-vietnamesepod101,-1
news,do-you-have-these-top-4-vietnamese-learning-fears-well-tell-you-how-to-beat-them,-1
news,we-want-to-thank-you-with-free-gifts-new-features-and-big-vietnamese-discounts,-1
news,starts-tonight-10-days-of-the-best-vietnamese-learning-deals-of-2017,-1
news,go-from-failure-to-achieving-your-vietnamese-new-years-resolution,-1
news,final-week-the-last-5-vietnamese-deals-of-the-holiday-countdown-start-now,-1
news,your-big-secret-vietnamesepod101-deal-to-mark-the-end-of-the-countdown,-1
top-25-vietnamese-questions-you-need-to-know,how-much-is-this-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L25_061912_vpod101_review.mp3
news,new-way-to-learn-vietnamese-in-2018-daily-dose-for-alexa-on-amazon-echo,-1
top-25-vietnamese-questions-you-need-to-know,have-you-been-to-hanoi,https://mdn.illops.net/vietnamesepod101/TQ_S1L24_061212_vpod101_review.mp3
living-in-vietnam,vietnamese-listening-comprehension-for-beginners-13-talking-about-medicines-in-vietnamese,-1
top-25-vietnamese-questions-you-need-to-know,whose-is-this-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L23_060512_vpod101_review.mp3
top-25-vietnamese-questions-you-need-to-know,whats-this-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L22_052912_vpod101_review.mp3
top-25-vietnamese-questions-you-need-to-know,are-you-hungry-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L21_052212_vpod101_review.mp3
top-25-vietnamese-questions-you-need-to-know,whats-the-weather-like-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L20_051512_vpod101_review.mp3
top-25-vietnamese-questions-you-need-to-know,what-are-you-doing-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L18_050112_vpod101_review.mp3
top-25-vietnamese-questions-you-need-to-know,whats-wrong-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L19_050812_vpod101_review.mp3
lessons-for-your-flight-to-vietnam,learn-vietnamese-in-three-minutes-s3-3-greetings,-1
lessons-for-your-flight-to-vietnam,learn-vietnamese-in-three-minutes-6-numbers-110,-1
lessons-for-your-flight-to-vietnam,learn-vietnamese-in-three-minutes-5-making-apologies,-1
lessons-for-your-flight-to-vietnam,learn-vietnamese-in-three-minutes-1-self-introductions,-1
lessons-for-your-flight-to-vietnam,learn-vietnamese-in-three-minutes-2-vietnamese-manners,-1
lessons-for-your-flight-to-vietnam,all-about-8-top-5-things-you-need-to-know-about-vietnamese-society,-1
lessons-for-your-flight-to-vietnam,all-about-7-top-5-vietnamese-dishes,-1
news,are-you-an-active-or-passive-vietnamese-learner-learning-strategies-inside,-1
